time,gFx,gFy,gFz,Class
1552297482.57,632.448,784.704,124.928,2
1552297482.58,636.352,776.896,121.024,2
1552297482.59,632.448,796.416,121.024,2
1552297482.60,624.640,796.416,128.832,2
1552297482.61,644.160,792.512,124.928,2
1552297482.62,628.544,780.800,117.120,2
1552297482.63,632.448,792.512,128.832,2
1552297482.64,624.640,788.608,121.024,2
1552297482.65,644.160,796.416,128.832,2
1552297482.66,636.352,788.608,121.024,2
1552297482.67,624.640,792.512,128.832,2
1552297482.68,628.544,784.704,124.928,2
1552297482.69,624.640,780.800,128.832,2
1552297482.70,624.640,784.704,136.640,2
1552297482.71,624.640,788.608,121.024,2
1552297482.72,632.448,788.608,121.024,2
1552297482.73,624.640,788.608,132.736,2
1552297482.74,632.448,784.704,121.024,2
1552297482.75,628.544,784.704,132.736,2
1552297482.76,628.544,780.800,132.736,2
1552297482.77,624.640,780.800,144.448,2
1552297482.78,628.544,792.512,121.024,2
1552297482.79,628.544,792.512,132.736,2
1552297482.80,640.256,796.416,121.024,2
1552297482.81,644.160,780.800,128.832,2
1552297482.82,632.448,792.512,121.024,2
1552297482.83,644.160,784.704,132.736,2
1552297482.84,640.256,772.992,124.928,2
1552297482.85,640.256,788.608,140.544,2
1552297482.86,648.064,788.608,148.352,2
1552297482.87,624.640,780.800,144.448,2
1552297482.88,624.640,772.992,132.736,2
1552297482.89,632.448,784.704,117.120,2
1552297482.90,620.736,784.704,121.024,2
1552297482.91,628.544,780.800,121.024,2
1552297482.92,636.352,792.512,121.024,2
1552297482.93,620.736,792.512,113.216,2
1552297482.94,620.736,796.416,121.024,2
1552297482.95,636.352,796.416,128.832,2
1552297482.96,640.256,788.608,124.928,2
1552297482.97,632.448,784.704,128.832,2
1552297482.98,644.160,784.704,128.832,2
1552297482.99,628.544,796.416,128.832,2
1552297483.00,620.736,776.896,136.640,2
1552297483.01,620.736,784.704,124.928,2
1552297483.02,628.544,788.608,132.736,2
1552297483.03,624.640,784.704,124.928,2
1552297483.04,628.544,780.800,128.832,2
1552297483.05,620.736,780.800,132.736,2
1552297483.06,620.736,780.800,121.024,2
1552297483.07,612.928,800.320,136.640,2
1552297483.08,616.832,784.704,124.928,2
1552297483.09,628.544,784.704,132.736,2
1552297483.10,632.448,780.800,132.736,2
1552297483.11,620.736,788.608,128.832,2
1552297483.12,636.352,796.416,124.928,2
1552297483.13,632.448,792.512,132.736,2
1552297483.14,624.640,780.800,128.832,2
1552297483.15,644.160,788.608,132.736,2
1552297483.16,636.352,780.800,132.736,2
1552297483.17,628.544,776.896,128.832,2
1552297483.18,632.448,780.800,140.544,2
1552297483.19,628.544,792.512,128.832,2
1552297483.20,636.352,792.512,128.832,2
1552297483.21,632.448,784.704,128.832,2
1552297483.22,632.448,792.512,128.832,2
1552297483.23,640.256,800.320,140.544,2
1552297483.24,640.256,788.608,128.832,2
1552297483.25,624.640,796.416,132.736,2
1552297483.26,628.544,784.704,121.024,2
1552297483.27,632.448,784.704,124.928,2
1552297483.28,636.352,784.704,128.832,2
1552297483.29,628.544,784.704,136.640,2
1552297483.30,632.448,784.704,128.832,2
1552297483.31,640.256,784.704,128.832,2
1552297483.32,640.256,792.512,128.832,2
1552297483.33,636.352,796.416,132.736,2
1552297483.34,632.448,796.416,136.640,2
1552297483.35,632.448,776.896,132.736,2
1552297483.36,616.832,780.800,128.832,2
1552297483.37,628.544,776.896,124.928,2
1552297483.38,632.448,780.800,121.024,2
1552297483.39,640.256,788.608,121.024,2
1552297483.40,636.352,788.608,121.024,2
1552297483.41,632.448,800.320,113.216,2
1552297483.42,632.448,788.608,132.736,2
1552297483.43,640.256,788.608,132.736,2
1552297483.44,628.544,780.800,128.832,2
1552297483.45,632.448,765.184,132.736,2
1552297483.46,620.736,765.184,136.640,2
1552297483.47,624.640,772.992,132.736,2
1552297483.48,624.640,776.896,121.024,2
1552297483.49,636.352,792.512,121.024,2
1552297483.50,632.448,800.320,124.928,2
1552297483.51,636.352,800.320,117.120,2
1552297483.52,632.448,792.512,124.928,2
1552297483.53,628.544,788.608,117.120,2
1552297483.54,624.640,788.608,121.024,2
1552297483.55,624.640,800.320,124.928,2
1552297483.56,624.640,788.608,132.736,2
1552297483.57,644.160,788.608,132.736,2
1552297483.58,636.352,800.320,117.120,2
1552297483.59,644.160,788.608,132.736,2
1552297483.60,620.736,796.416,136.640,2
1552297483.61,628.544,784.704,128.832,2
1552297483.62,632.448,792.512,128.832,2
1552297483.63,620.736,780.800,128.832,2
1552297483.64,640.256,769.088,128.832,2
1552297483.65,636.352,788.608,136.640,2
1552297483.66,632.448,776.896,124.928,2
1552297483.67,628.544,784.704,128.832,2
1552297483.68,632.448,780.800,124.928,2
1552297483.69,636.352,796.416,124.928,2
1552297483.70,624.640,796.416,121.024,2
1552297483.71,632.448,800.320,121.024,2
1552297483.72,644.160,812.032,128.832,2
1552297483.73,636.352,784.704,132.736,2
1552297483.74,636.352,788.608,140.544,2
1552297483.75,628.544,788.608,144.448,2
1552297483.76,632.448,769.088,121.024,2
1552297483.77,628.544,776.896,132.736,2
1552297483.78,632.448,788.608,128.832,2
1552297483.79,628.544,792.512,128.832,2
1552297483.80,624.640,796.416,128.832,2
1552297483.81,636.352,792.512,132.736,2
1552297483.82,632.448,792.512,121.024,2
1552297483.83,636.352,780.800,128.832,2
1552297483.84,628.544,776.896,136.640,2
1552297483.85,624.640,780.800,132.736,2
1552297483.86,628.544,788.608,124.928,2
1552297483.87,640.256,784.704,128.832,2
1552297483.88,628.544,792.512,128.832,2
1552297483.89,628.544,792.512,128.832,2
1552297483.90,644.160,780.800,128.832,2
1552297483.91,636.352,788.608,128.832,2
1552297483.92,640.256,780.800,132.736,2
1552297483.93,632.448,772.992,140.544,2
1552297483.94,640.256,772.992,152.256,2
1552297483.95,632.448,780.800,140.544,2
1552297483.96,632.448,784.704,140.544,2
1552297483.97,632.448,776.896,136.640,2
1552297483.98,624.640,804.224,140.544,2
1552297483.99,640.256,788.608,136.640,2
1552297484.00,628.544,772.992,132.736,2
1552297484.01,640.256,776.896,132.736,2
1552297484.02,628.544,784.704,128.832,2
1552297484.03,636.352,784.704,121.024,2
1552297484.04,632.448,792.512,136.640,2
1552297484.05,624.640,800.320,121.024,2
1552297484.06,632.448,796.416,132.736,2
1552297484.07,636.352,776.896,132.736,2
1552297484.08,628.544,784.704,132.736,2
1552297484.09,612.928,784.704,124.928,2
1552297484.10,616.832,800.320,136.640,2
1552297484.11,628.544,792.512,132.736,2
1552297484.12,624.640,780.800,132.736,2
1552297484.13,616.832,776.896,136.640,2
1552297484.14,616.832,792.512,132.736,2
1552297484.15,624.640,788.608,132.736,2
1552297484.16,636.352,780.800,140.544,2
1552297484.17,640.256,784.704,132.736,2
1552297484.18,640.256,792.512,128.832,2
1552297484.19,636.352,784.704,124.928,2
1552297484.20,640.256,788.608,113.216,2
1552297484.21,640.256,800.320,124.928,2
1552297484.22,640.256,796.416,124.928,2
1552297484.23,624.640,784.704,128.832,2
1552297484.24,636.352,784.704,132.736,2
1552297484.25,624.640,780.800,132.736,2
1552297484.26,628.544,780.800,124.928,2
1552297484.27,620.736,784.704,121.024,2
1552297484.28,648.064,796.416,121.024,2
1552297484.29,636.352,804.224,132.736,2
1552297484.30,636.352,784.704,121.024,2
1552297484.31,636.352,788.608,124.928,2
1552297484.32,632.448,780.800,132.736,2
1552297484.33,620.736,784.704,132.736,2
1552297484.34,612.928,792.512,128.832,2
1552297484.35,605.120,780.800,121.024,2
1552297484.36,628.544,780.800,117.120,2
1552297484.37,636.352,780.800,128.832,2
1552297484.38,636.352,784.704,121.024,2
1552297484.39,628.544,796.416,121.024,2
1552297484.40,632.448,792.512,132.736,2
1552297484.41,628.544,788.608,113.216,2
1552297484.42,624.640,796.416,121.024,2
1552297484.43,632.448,804.224,121.024,2
1552297484.44,632.448,796.416,128.832,2
1552297484.45,632.448,788.608,128.832,2
1552297484.46,648.064,780.800,132.736,2
1552297484.47,628.544,776.896,136.640,2
1552297484.48,628.544,780.800,128.832,2
1552297484.49,636.352,780.800,124.928,2
1552297484.50,632.448,788.608,113.216,2
1552297484.51,632.448,796.416,121.024,2
1552297484.52,636.352,800.320,117.120,2
1552297484.53,636.352,796.416,128.832,2
1552297484.54,628.544,784.704,124.928,2
1552297484.55,624.640,780.800,121.024,2
1552297484.56,624.640,776.896,132.736,2
1552297484.57,620.736,788.608,117.120,2
1552297484.58,624.640,788.608,117.120,2
1552297484.59,620.736,792.512,132.736,2
1552297484.60,628.544,796.416,124.928,2
1552297484.61,632.448,780.800,128.832,2
1552297484.62,651.968,784.704,132.736,2
1552297484.63,644.160,780.800,124.928,2
1552297484.64,644.160,784.704,128.832,2
1552297484.65,636.352,784.704,132.736,2
1552297484.66,628.544,784.704,124.928,2
1552297484.67,644.160,788.608,121.024,2
1552297484.68,616.832,780.800,109.312,2
1552297484.69,616.832,788.608,121.024,2
1552297484.70,632.448,780.800,124.928,2
1552297484.71,648.064,788.608,132.736,2
1552297484.72,640.256,776.896,136.640,2
1552297484.73,632.448,780.800,128.832,2
1552297484.74,640.256,784.704,121.024,2
1552297484.75,636.352,792.512,124.928,2
1552297484.76,636.352,788.608,132.736,2
1552297484.77,644.160,788.608,132.736,2
1552297484.78,628.544,784.704,132.736,2
1552297484.79,632.448,784.704,121.024,2
1552297484.80,640.256,780.800,124.928,2
1552297484.81,640.256,780.800,124.928,2
1552297484.82,640.256,796.416,128.832,2
1552297484.83,648.064,792.512,128.832,2
1552297484.84,640.256,780.800,128.832,2
1552297484.85,616.832,780.800,121.024,2
1552297484.86,624.640,788.608,121.024,2
1552297484.87,632.448,776.896,124.928,2
1552297484.88,632.448,792.512,124.928,2
1552297484.89,640.256,784.704,128.832,2
1552297484.90,640.256,788.608,124.928,2
1552297484.91,644.160,788.608,128.832,2
1552297484.92,640.256,788.608,144.448,2
1552297484.93,644.160,784.704,124.928,2
1552297484.94,632.448,780.800,132.736,2
1552297484.95,632.448,780.800,136.640,2
1552297484.96,628.544,780.800,121.024,2
1552297484.97,636.352,776.896,136.640,2
1552297484.98,628.544,784.704,132.736,2
1552297484.99,632.448,788.608,140.544,2
1552297485.00,628.544,780.800,128.832,2
1552297485.01,640.256,792.512,128.832,2
1552297485.02,624.640,792.512,132.736,2
1552297485.03,624.640,788.608,132.736,2
1552297485.04,628.544,796.416,132.736,2
1552297485.05,644.160,788.608,128.832,2
1552297485.06,640.256,784.704,132.736,2
1552297485.07,648.064,765.184,140.544,2
1552297485.08,640.256,772.992,136.640,2
1552297485.09,632.448,776.896,132.736,2
1552297485.10,644.160,780.800,121.024,2
1552297485.11,628.544,788.608,117.120,2
1552297485.12,632.448,796.416,117.120,2
1552297485.13,628.544,792.512,128.832,2
1552297485.14,636.352,792.512,136.640,2
1552297485.15,628.544,784.704,136.640,2
1552297485.16,632.448,772.992,144.448,2
1552297485.17,628.544,769.088,117.120,2
1552297485.18,616.832,769.088,121.024,2
1552297485.19,620.736,772.992,124.928,2
1552297485.20,636.352,776.896,121.024,2
1552297485.21,628.544,796.416,113.216,2
1552297485.22,632.448,792.512,132.736,2
1552297485.23,636.352,784.704,128.832,2
1552297485.24,644.160,788.608,121.024,2
1552297485.25,636.352,788.608,128.832,2
1552297485.26,640.256,800.320,121.024,2
1552297485.27,640.256,784.704,117.120,2
1552297485.28,632.448,796.416,121.024,2
1552297485.29,648.064,796.416,128.832,2
1552297485.30,640.256,788.608,128.832,2
1552297485.31,644.160,796.416,132.736,2
1552297485.32,628.544,780.800,132.736,2
1552297485.33,632.448,784.704,124.928,2
1552297485.34,636.352,792.512,128.832,2
1552297485.35,624.640,788.608,132.736,2
1552297485.36,624.640,780.800,124.928,2
1552297485.37,624.640,780.800,124.928,2
1552297485.38,628.544,780.800,136.640,2
1552297485.39,628.544,769.088,136.640,2
1552297485.40,636.352,769.088,117.120,2
1552297485.41,640.256,776.896,121.024,2
1552297485.42,636.352,792.512,117.120,2
1552297485.43,636.352,792.512,121.024,2
1552297485.44,644.160,792.512,128.832,2
1552297485.45,644.160,792.512,128.832,2
1552297485.46,644.160,788.608,121.024,2
1552297485.47,636.352,776.896,128.832,2
1552297485.48,632.448,780.800,132.736,2
1552297485.49,636.352,776.896,124.928,2
1552297485.50,636.352,788.608,128.832,2
1552297485.51,644.160,769.088,128.832,2
1552297485.52,624.640,776.896,124.928,2
1552297485.53,648.064,792.512,121.024,2
1552297485.54,636.352,788.608,128.832,2
1552297485.55,628.544,772.992,121.024,2
1552297485.56,632.448,776.896,136.640,2
1552297485.57,636.352,800.320,117.120,2
1552297485.58,644.160,788.608,128.832,2
1552297485.59,644.160,784.704,132.736,2
1552297485.60,628.544,772.992,117.120,2
1552297485.61,648.064,792.512,132.736,2
1552297485.62,644.160,784.704,124.928,2
1552297485.63,632.448,776.896,132.736,2
1552297485.64,644.160,788.608,136.640,2
1552297485.65,636.352,776.896,128.832,2
1552297485.66,632.448,776.896,140.544,2
1552297485.67,628.544,780.800,121.024,2
1552297485.68,636.352,784.704,128.832,2
1552297485.69,636.352,772.992,132.736,2
1552297485.70,624.640,776.896,128.832,2
1552297485.71,628.544,784.704,132.736,2
1552297485.72,636.352,780.800,128.832,2
1552297485.73,651.968,784.704,121.024,2
1552297485.74,636.352,788.608,128.832,2
1552297485.75,632.448,788.608,136.640,2
1552297485.76,648.064,784.704,121.024,2
1552297485.77,632.448,784.704,128.832,2
1552297485.78,636.352,788.608,124.928,2
1552297485.79,632.448,784.704,132.736,2
1552297485.80,620.736,780.800,121.024,2
1552297485.81,620.736,792.512,128.832,2
1552297485.82,632.448,780.800,128.832,2
1552297485.83,632.448,784.704,132.736,2
1552297485.84,636.352,780.800,121.024,2
1552297485.85,624.640,776.896,121.024,2
1552297485.86,624.640,792.512,121.024,2
1552297485.87,636.352,792.512,132.736,2
1552297485.88,640.256,792.512,121.024,2
1552297485.89,648.064,800.320,121.024,2
1552297485.90,648.064,792.512,140.544,2
1552297485.91,640.256,788.608,128.832,2
1552297485.92,632.448,776.896,124.928,2
1552297485.93,636.352,780.800,132.736,2
1552297485.94,620.736,772.992,121.024,2
1552297485.95,628.544,788.608,121.024,2
1552297485.96,620.736,792.512,109.312,2
1552297485.97,644.160,808.128,128.832,2
1552297485.98,636.352,792.512,124.928,2
1552297485.99,644.160,800.320,136.640,2
1552297486.00,628.544,772.992,128.832,2
1552297486.01,632.448,776.896,128.832,2
1552297486.02,628.544,784.704,128.832,2
1552297486.03,640.256,788.608,121.024,2
1552297486.04,636.352,788.608,132.736,2
1552297486.05,644.160,788.608,132.736,2
1552297486.06,644.160,792.512,132.736,2
1552297486.07,624.640,788.608,132.736,2
1552297486.08,632.448,784.704,132.736,2
1552297486.09,636.352,772.992,144.448,2
1552297486.10,628.544,792.512,136.640,2
1552297486.11,628.544,788.608,128.832,2
1552297486.12,632.448,788.608,117.120,2
1552297486.13,636.352,780.800,132.736,2
1552297486.14,632.448,792.512,124.928,2
1552297486.15,632.448,776.896,132.736,2
1552297486.16,624.640,776.896,121.024,2
1552297486.17,632.448,796.416,121.024,2
1552297486.18,636.352,776.896,124.928,2
1552297486.19,636.352,780.800,128.832,2
1552297486.20,628.544,780.800,132.736,2
1552297486.21,624.640,780.800,132.736,2
1552297486.22,640.256,784.704,136.640,2
1552297486.23,632.448,800.320,124.928,2
1552297486.24,632.448,800.320,124.928,2
1552297486.25,640.256,804.224,128.832,2
1552297486.26,644.160,792.512,128.832,2
1552297486.27,644.160,792.512,136.640,2
1552297486.28,640.256,769.088,121.024,2
1552297486.29,636.352,776.896,140.544,2
1552297486.30,628.544,788.608,128.832,2
1552297486.31,628.544,776.896,136.640,2
1552297486.32,628.544,788.608,128.832,2
1552297486.33,628.544,772.992,132.736,2
1552297486.34,628.544,784.704,124.928,2
1552297486.35,624.640,788.608,132.736,2
1552297486.36,636.352,784.704,144.448,2
1552297486.37,632.448,784.704,132.736,2
1552297486.38,648.064,784.704,136.640,2
1552297486.39,648.064,776.896,128.832,2
1552297486.40,644.160,780.800,132.736,2
1552297486.41,628.544,788.608,121.024,2
1552297486.42,620.736,800.320,109.312,2
1552297486.43,624.640,804.224,113.216,2
1552297486.44,640.256,792.512,128.832,2
1552297486.45,628.544,784.704,132.736,2
1552297486.46,636.352,780.800,128.832,2
1552297486.47,636.352,780.800,136.640,2
1552297486.48,628.544,792.512,140.544,2
1552297486.49,636.352,784.704,132.736,2
1552297486.50,640.256,784.704,124.928,2
1552297486.51,648.064,788.608,136.640,2
1552297486.52,636.352,788.608,136.640,2
1552297486.53,620.736,776.896,132.736,2
1552297486.54,616.832,780.800,140.544,2
1552297486.55,636.352,776.896,128.832,2
1552297486.56,651.968,788.608,117.120,2
1552297486.57,644.160,792.512,121.024,2
1552297486.58,632.448,788.608,148.352,2
1552297486.59,632.448,788.608,128.832,2
1552297486.60,636.352,772.992,128.832,2
1552297486.61,636.352,784.704,128.832,2
1552297486.62,632.448,780.800,121.024,2
1552297486.63,632.448,792.512,124.928,2
1552297486.64,636.352,788.608,136.640,2
1552297486.65,632.448,792.512,128.832,2
1552297486.66,620.736,792.512,132.736,2
1552297486.67,640.256,788.608,140.544,2
1552297486.68,632.448,776.896,144.448,2
1552297486.69,640.256,772.992,124.928,2
1552297486.70,624.640,776.896,132.736,2
1552297486.71,636.352,780.800,121.024,2
1552297486.72,636.352,800.320,128.832,2
1552297486.73,632.448,796.416,121.024,2
1552297486.74,636.352,796.416,128.832,2
1552297486.75,624.640,800.320,132.736,2
1552297486.76,620.736,780.800,128.832,2
1552297486.77,624.640,792.512,128.832,2
1552297486.78,620.736,776.896,113.216,2
1552297486.79,628.544,780.800,132.736,2
1552297486.80,628.544,780.800,136.640,2
1552297486.81,628.544,792.512,128.832,2
1552297486.82,609.024,792.512,121.024,2
1552297486.83,628.544,792.512,132.736,2
1552297486.84,620.736,792.512,124.928,2
1552297486.85,632.448,800.320,124.928,2
1552297486.86,628.544,796.416,136.640,2
1552297486.87,628.544,792.512,148.352,2
1552297486.88,612.928,780.800,128.832,2
1552297486.89,628.544,784.704,128.832,2
